         2675649 function calls (2624534 primitive calls) in 19.785 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     1934    0.008    0.000    0.028    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/autograd/grad_mode.py:83(__exit__)
     1934    0.008    0.000    0.012    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/utils/_contextlib.py:149(__new__)
      717    0.008    0.000    2.339    0.003 <frozen importlib._bootstrap_external>:1070(get_data)
      400    0.008    0.000    0.008    0.000 {built-in method torch.zeros}
     3959    0.008    0.000    0.008    0.000 {method 'strip' of 'str' objects}
     4417    0.008    0.000    0.008    0.000 {built-in method math.sqrt}
       89    0.008    0.000    0.028    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/multipledispatch/utils.py:25(_toposort)
      718    0.008    0.000    0.113    0.000 <frozen importlib._bootstrap>:564(module_from_spec)
        3    0.008    0.003    0.020    0.007 /home/sbose/.conda/envs/FL/lib/python3.10/inspect.py:444(getmembers)
       20    0.008    0.000    0.008    0.000 {method 'tolist' of 'torch._C.TensorBase' objects}
     3599    0.008    0.000    0.008    0.000 {method 'isidentifier' of 'str' objects}
      717    0.008    0.000    0.156    0.000 <frozen importlib._bootstrap_external>:670(_compile_bytecode)
     3386    0.007    0.000    0.007    0.000 <frozen importlib._bootstrap>:165(__init__)
      200    0.007    0.000    0.454    0.002 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/optim/adam.py:260(adam)
      320    0.007    0.000    0.007    0.000 {method 'copy_' of 'torch._C.StorageBase' objects}
     1870    0.007    0.000    0.011    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/storage.py:509(__new__)
     3293    0.007    0.000    0.009    0.000 {method 'update' of 'dict' objects}
     3473    0.007    0.000    0.007    0.000 {method 'items' of 'dict' objects}
     3630    0.007    0.000    0.007    0.000 {built-in method builtins.callable}
     1656    0.007    0.000    0.340    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/genericpath.py:16(exists)
      880    0.007    0.000    0.025    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/_tensor.py:241(_typed_storage)
      618    0.007    0.000    0.194    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/omegaconf/dictconfig.py:438(_get_impl)
     3215    0.007    0.000    0.007    0.000 {method 'span' of 're.Match' objects}
     2690    0.007    0.000    0.007    0.000 {built-in method posix.readlink}
      654    0.007    0.000    0.043    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/omegaconf/_utils.py:676(is_dict)
     2522    0.007    0.000    0.007    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/omegaconf/nodes.py:31(_value)
      721    0.007    0.000    0.015    0.000 <frozen importlib._bootstrap_external>:721(spec_from_file_location)
     1600    0.007    0.000    0.055    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/nn/modules/activation.py:102(forward)
     3112    0.006    0.000    0.006    0.000 {method 'group' of 're.Match' objects}
1931/1130    0.006    0.000    2.719    0.002 {built-in method builtins.next}
      771    0.006    0.000    0.009    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/omegaconf/_utils.py:462(get_type_of)
       69    0.006    0.000    0.006    0.000 {built-in method posix.listdir}
      200    0.006    0.000    0.006    0.000 {built-in method torch._foreach_div_}
     1434    0.006    0.000    0.028    0.000 <frozen importlib._bootstrap_external>:132(_path_split)
      430    0.006    0.000    0.077    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/omegaconf/nodes.py:24(__init__)
      400    0.006    0.000    0.041    0.000 /home/sbose/time-series-forecasting-federation/models/LFDataset.py:62(<listcomp>)
      770    0.006    0.000    0.072    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/omegaconf/dictconfig.py:455(_get_node)
     1586    0.006    0.000    0.009    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/_ops.py:790(__hash__)
     2671    0.006    0.000    0.009    0.000 {method 'add' of 'set' objects}
        1    0.006    0.006    3.279    3.279 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/_dynamo/trace_rules.py:2777(get_torch_obj_rule_map)
      600    0.006    0.000    0.019    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/autograd/profiler.py:610(__exit__)
      789    0.006    0.000    0.006    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/dataclasses.py:286(__init__)
      600    0.006    0.000    0.006    0.000 {built-in method torch._ops.profiler.}
       42    0.006    0.000    0.097    0.002 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/nn/modules/rnn.py:167(flatten_parameters)
     1514    0.006    0.000    0.009    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/inspect.py:277(isfunction)
   393/69    0.006    0.000    0.008    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/sre_parse.py:175(getwidth)
      264    0.006    0.000    0.006    0.000 {method 'copy' of 'dict' objects}
     1922    0.006    0.000    0.024    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/copy.py:264(<genexpr>)
     1495    0.006    0.000    0.009    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/omegaconf/_utils.py:516(_is_missing_literal)
      200    0.006    0.000    0.691    0.003 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/optim/optimizer.py:374(wrapper)
     2649    0.006    0.000    0.006    0.000 {method 'rsplit' of 'str' objects}
      200    0.006    0.000    0.006    0.000 {built-in method torch._foreach_addcmul_}
      173    0.006    0.000    0.046    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/dataclasses.py:527(_init_fn)
     1433    0.006    0.000    0.008    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/posixpath.py:52(normcase)
      200    0.006    0.000    0.006    0.000 {built-in method torch._foreach_addcdiv_}
      560    0.006    0.000    0.010    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/sre_parse.py:356(_escape)
      356    0.005    0.000    0.010    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/inspect.py:66(get_annotations)
      419    0.005    0.000    0.013    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/typing_extensions.py:2731(_collect_type_vars)
      200    0.005    0.000    0.005    0.000 {built-in method torch._foreach_lerp_}
     2533    0.005    0.000    0.005    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/dataclasses.py:424(<genexpr>)
     1119    0.005    0.000    0.009    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/enum.py:359(__call__)
       20    0.005    0.000    0.005    0.000 {built-in method torch.randperm}
    717/5    0.005    0.000    9.289    1.858 <frozen importlib._bootstrap_external>:877(exec_module)
      730    0.005    0.000    0.022    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/zipfile.py:1022(_read2)
  956/520    0.005    0.000    0.008    0.000 {built-in method _abc._abc_subclasscheck}
      792    0.005    0.000    0.009    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/nn/modules/module.py:781(compute_should_use_set_data)
      792    0.005    0.000    0.599    0.001 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/nn/modules/module.py:1150(convert)
     1270    0.005    0.000    0.008    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/typing.py:1031(__eq__)
      819    0.005    0.000    0.065    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/omegaconf/_utils.py:541(get_value_kind)
     1650    0.005    0.000    0.005    0.000 {method 'setdefault' of 'dict' objects}
      790    0.005    0.000    0.012    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/dataclasses.py:824(_set_new_attribute)
      573    0.005    0.000    0.017    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/onnx/_internal/registration.py:213(register)
     1276    0.005    0.000    0.007    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/copyreg.py:100(__newobj__)
     1325    0.005    0.000    0.007    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/inspect.py:2969(<genexpr>)
      618    0.005    0.000    0.108    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/omegaconf/basecontainer.py:86(_resolve_with_default)
      624    0.005    0.000    0.011    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/typing.py:1154(__subclasscheck__)
      721    0.005    0.000    0.021    0.000 <frozen importlib._bootstrap_external>:1531(_get_spec)
     2334    0.005    0.000    0.005    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/inspect.py:2699(kind)
      800    0.005    0.000    0.008    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/nn/modules/container.py:207(__iter__)
      770    0.005    0.000    0.056    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/omegaconf/dictconfig.py:149(_validate_get)
      747    0.005    0.000    0.014    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/omegaconf/_utils.py:625(is_primitive_dict)
     1435    0.005    0.000    0.056    0.000 <frozen importlib._bootstrap>:391(cached)
      717    0.005    0.000    0.014    0.000 <frozen importlib._bootstrap_external>:585(_classify_pyc)
      718    0.005    0.000    0.052    0.000 <frozen importlib._bootstrap_external>:510(_get_cached)
     2351    0.005    0.000    0.005    0.000 {method 'values' of 'collections.OrderedDict' objects}
      717    0.005    0.000    0.019    0.000 <frozen importlib._bootstrap_external>:618(_validate_timestamp_pyc)
        1    0.005    0.005    0.009    0.009 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/_dynamo/trace_rules.py:2823(get_tensor_method)
       38    0.005    0.000    0.005    0.000 {built-in method io.open}
     1095    0.005    0.000    0.007    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/_ops.py:596(__hash__)
     2151    0.004    0.000    0.004    0.000 {built-in method from_bytes}
      746    0.004    0.000    0.011    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/re.py:187(match)
       20    0.004    0.000    0.012    0.001 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/optim/optimizer.py:863(add_param_group)
      860    0.004    0.000    0.035    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/omegaconf/omegaconf.py:971(read_write)
        1    0.004    0.004   18.899   18.899 /gpfs/fs1/home/sbose/APPFL/src/appfl/run_mpi.py:134(run_client)
      413    0.004    0.000    0.026    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/typing.py:947(__init__)
     2141    0.004    0.000    0.005    0.000 {built-in method builtins.min}
      160    0.004    0.000    0.008    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/nn/modules/module.py:2162(<dictcomp>)
      689    0.004    0.000    0.007    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/omegaconf/_utils.py:630(is_dict_annotation)
     2080    0.004    0.000    0.004    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/core/facts.py:582(_tell)
     2240    0.004    0.000    0.004    0.000 {built-in method torch._C._has_torch_function_unary}
      729    0.004    0.000    0.007    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/_dynamo/variables/base.py:127(__instancecheck__)
      600    0.004    0.000    0.019    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/_ops.py:846(__call__)
      880    0.004    0.000    0.489    0.001 /home/sbose/.conda/envs/FL/lib/python3.10/re.py:288(_compile)
     1006    0.004    0.000    0.563    0.001 <frozen importlib._bootstrap_external>:150(_path_is_mode_type)
      313    0.004    0.000    0.016    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/inspect.py:1959(_signature_bound_method)
      470    0.004    0.000    0.009    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/inspect.py:612(unwrap)
      600    0.004    0.000    0.007    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/autograd/profiler.py:593(__init__)
      236    0.004    0.000    0.102    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/core/function.py:162(__init__)
      603    0.004    0.000    0.011    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/_ops.py:591(__call__)
   540/60    0.004    0.000    0.006    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/ast.py:84(_convert)
     2044    0.004    0.000    0.004    0.000 {method 'items' of 'collections.OrderedDict' objects}
1042/1041    0.004    0.000    0.006    0.000 {method 'detach' of 'torch._C.TensorBase' objects}
      236    0.004    0.000    0.080    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/core/function.py:122(arity)
     1643    0.004    0.000    0.008    0.000 {method 'decode' of 'bytes' objects}
      937    0.004    0.000    0.565    0.001 <frozen importlib._bootstrap_external>:159(_path_isfile)
      573    0.004    0.000    0.027    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/onnx/_internal/registration.py:296(wrapper)
      110    0.004    0.000    0.028    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/serialization.py:1060(_legacy_load)
    897/5    0.004    0.000    9.284    1.857 <frozen importlib._bootstrap>:233(_call_with_frames_removed)
      889    0.004    0.000    0.006    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/typing.py:137(_type_convert)
  956/520    0.004    0.000    0.010    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/abc.py:121(__subclasscheck__)
       10    0.004    0.000    0.598    0.060 /home/sbose/time-series-forecasting-federation/models/LFDataset.py:66(__init__)
      447    0.004    0.000    0.022    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/omegaconf/nodes.py:34(_set_value)
      200    0.004    0.000    0.668    0.003 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/optim/optimizer.py:58(_use_grad)
      221    0.004    0.000    3.348    0.015 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/_dynamo/trace_rules.py:3342(check_verbose)
      573    0.004    0.000    0.006    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/onnx/_internal/registration.py:159(add)
      618    0.004    0.000    0.073    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/omegaconf/basecontainer.py:64(_get_child)
   180/20    0.004    0.000    0.078    0.004 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/nn/modules/module.py:2153(load)
      843    0.004    0.000    0.005    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/typing_extensions.py:151(_should_collect_from_parameters)
      846    0.004    0.000    0.005    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/omegaconf/dictconfig.py:277(_s_validate_and_normalize_key)
      478    0.004    0.000    0.015    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/nn/modules/module.py:2193(_named_members)
      168    0.004    0.000    0.060    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/typing.py:483(Union)
      200    0.004    0.000    1.075    0.005 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/autograd/__init__.py:165(backward)
      860    0.004    0.000    0.028    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/omegaconf/omegaconf.py:503(set_readonly)
      789    0.004    0.000    0.010    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/dataclasses.py:367(field)
      824    0.004    0.000    0.005    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/dataclasses.py:448(_field_init)
      220    0.004    0.000    0.054    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/_dynamo/eval_frame.py:428(_fn)
      846    0.003    0.000    0.009    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/omegaconf/dictconfig.py:274(_validate_and_normalize_key)
      817    0.003    0.000    0.005    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/dataclasses.py:817(_set_qualname)
     1545    0.003    0.000    0.003    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/functools.py:65(wraps)
      790    0.003    0.000    0.005    0.000 <frozen importlib._bootstrap_external>:180(_path_isabs)
     1542    0.003    0.000    0.003    0.000 {method 'rfind' of 'str' objects}
      742    0.003    0.000    0.005    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/_distutils_hack/__init__.py:82(find_spec)
      577    0.003    0.000    0.018    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/omegaconf/_utils.py:672(is_dict_subclass)
