         8274285 function calls (8097115 primitive calls) in 66.252 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.003    0.003 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/onnx/_internal/registration.py:1(<module>)
       10    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/distributed/_tensor/ops/view_ops.py:600(register_prop_rule_map)
        1    0.000    0.000    0.121    0.121 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/onnx/symbolic_caffe2.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/polys/domains/expressiondomain.py:14(ExpressionDomain)
        1    0.000    0.000    0.077    0.077 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/distributed/_tensor/api.py:1(<module>)
        3    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/fx/experimental/sym_node.py:913(wrap_node)
       32    0.000    0.000    0.000    0.000 {method '__init_subclass__' of 'object' objects}
        1    0.000    0.000    0.141    0.141 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/core/random.py:1(<module>)
        7    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/__init__.py:1098(_check_with)
       29    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/core/singleton.py:167(<lambda>)
        1    0.000    0.000    0.045    0.045 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/functions/special/gamma_functions.py:1(<module>)
        1    0.000    0.000    0.001    0.001 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/polys/fields.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/polys/rings.py:572(PolyElement)
        1    0.000    0.000    0.595    0.595 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/matrices/__init__.py:1(<module>)
       28    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/cuda/__init__.py:205(<genexpr>)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/polys/domains/modularinteger.py:14(ModularInteger)
       21    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/polys/domains/domain.py:371(new)
        1    0.000    0.000    0.001    0.001 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/mpmath/rational.py:1(<module>)
        1    0.000    0.000    0.041    0.041 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/matrices/eigen.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/core/operations.py:19(AssocOp)
        1    0.000    0.000    0.002    0.002 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/_functorch/_aot_autograd/dispatch_and_compile_graph.py:1(<module>)
        9    0.000    0.000    2.059    0.229 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/_custom_ops.py:181(impl_abstract)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/mpmath/ctx_base.py:24(StandardBaseContext)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/matrices/expressions/determinant.py:65(Permanent)
        1    0.000    0.000    0.150    0.150 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/simplify/__init__.py:1(<module>)
        1    0.000    0.000    0.064    0.064 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/utilities/iterables.py:1(<module>)
        4    0.000    0.000    0.004    0.001 /home/sbose/.conda/envs/FL/lib/python3.10/inspect.py:1112(getsourcelines)
       15    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/printing/pretty/pretty_symbology.py:236(<lambda>)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/printing/pycode.py:675(<listcomp>)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/integrals/transforms.py:60(IntegralTransform)
        1    0.000    0.000    0.006    0.006 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/simplify/trigsimp.py:1(<module>)
       13    0.000    0.000    0.001    0.000 {built-in method _abc._abc_register}
        1    0.000    0.000    0.001    0.001 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/printing/pretty/pretty_symbology.py:121(<dictcomp>)
        1    0.000    0.000    2.369    2.369 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/distributed/_tensor/ops/embedding_ops.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/onnx/_internal/diagnostics/infra/sarif/_location_relationship.py:12(LocationRelationship)
        6    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/onnx/symbolic_opset9.py:1794(_adaptive_pool)
       25    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/core/basic.py:112(__sympy__)
       30    0.000    0.000    0.000    0.000 /home/sbose/time-series-forecasting-federation/models/LFDataset.py:96(__len__)
       13    0.000    0.000    0.001    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/abc.py:110(register)
        6    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/mpmath/ctx_mp_python.py:82(mpf_convert_arg)
       23    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/jit/_builtins.py:142(_get_builtin_table)
        1    0.000    0.000    0.007    0.007 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/polys/numberfields/modules.py:1(<module>)
      8/4    0.000    0.000    0.002    0.001 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/nested/_internal/ops.py:180(inner)
        1    0.000    0.000    0.183    0.183 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/matrices/dense.py:1(<module>)
        1    0.000    0.000    0.004    0.004 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/_numpy/_normalizations.py:1(<module>)
       14    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/typing.py:976(__getattr__)
       25    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/onnx/symbolic_helper.py:669(_block_list_in_opset)
       27    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/dataclasses.py:564(<genexpr>)
        1    0.000    0.000    0.001    0.001 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/onnx/symbolic_opset16.py:1(<module>)
        1    0.000    0.000    0.035    0.035 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/polys/numberfields/galois_resolvents.py:1(<module>)
        1    0.000    0.000    0.001    0.001 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/_functorch/_aot_autograd/subclass_utils.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/printing/repr.py:18(ReprPrinter)
        1    0.000    0.000    0.002    0.002 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/matrices/expressions/matadd.py:1(<module>)
       13    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/parsing/sympy_parser.py:1233(<genexpr>)
       27    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/core/singleton.py:127(__repr__)
       13    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/utils/data/dataloader.py:393(multiprocessing_context)
        7    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/typing.py:1107(__mro_entries__)
        6    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/onnx/symbolic_opset10.py:444(_interpolate)
        1    0.000    0.000    0.029    0.029 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/functions/elementary/complexes.py:1(<module>)
       21    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/botocore/vendored/six.py:194(find_spec)
        3    0.000    0.000    0.000    0.000 {method 'close' of '_io.TextIOWrapper' objects}
        1    0.000    0.000    0.001    0.001 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/testing/_internal/logging_tensor.py:1(<module>)
        1    0.000    0.000    0.001    0.001 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/core/numbers.py:1483(Rational)
        1    0.000    0.000    0.012    0.012 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/onnx/_internal/diagnostics/infra/context.py:1(<module>)
        1    0.000    0.000    0.015    0.015 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/polys/polyroots.py:1(<module>)
       13    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/enum.py:423(__getattr__)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/sets/sets.py:44(Set)
       25    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/nn/modules/module.py:1712(remove_from)
       25    0.000    0.000    0.000    0.000 {method 'mro' of 'type' objects}
        1    0.000    0.000    0.041    0.041 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/printing/pretty/pretty.py:1(<module>)
        1    0.000    0.000    0.001    0.001 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/_dynamo/_trace_wrapped_higher_order_op.py:1(<module>)
        1    0.000    0.000    0.001    0.001 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/printing/pretty/pretty_symbology.py:109(<dictcomp>)
        6    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/polys/domains/gaussiandomains.py:21(__new__)
        1    0.000    0.000    0.005    0.005 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/mpmath/libmp/libintmath.py:1(<module>)
        1    0.000    0.000    0.001    0.001 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/_dynamo/side_effects.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/_dynamo/compiled_autograd.py:1(<module>)
        1    0.000    0.000    0.033    0.033 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/_dynamo/variables/optimizer.py:1(<module>)
        1    0.000    0.000    1.361    1.361 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/polys/specialpolys.py:1(<module>)
       21    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/six.py:194(find_spec)
       25    0.000    0.000    0.000    0.000 {method 'splitlines' of 'str' objects}
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/encodings/cp437.py:1(<module>)
        1    0.000    0.000    0.081    0.081 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/distributed/_tensor/ops/utils.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/_dynamo/variables/tensor.py:1087(FakeItemVariable)
        1    0.000    0.000    0.023    0.023 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/series/formal.py:1(<module>)
        1    0.000    0.000    0.005    0.005 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/_dynamo/codegen.py:1(<module>)
        1    0.000    0.000    0.769    0.769 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/tensor/indexed.py:1(<module>)
        1    0.000    0.000    0.020    0.020 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/plotting/plot_implicit.py:1(<module>)
        5    0.000    0.000    0.001    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/omegaconf/dictconfig.py:598(__eq__)
        1    0.000    0.000    0.327    0.327 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/core/sympify.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/solvers/ode/single.py:1107(Liouville)
        1    0.000    0.000    0.001    0.001 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/distributed/_tensor/_utils.py:1(<module>)
        1    0.000    0.000    0.001    0.001 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/onnx/_internal/io_adapter.py:1(<module>)
        1    0.000    0.000    0.080    0.080 /home/sbose/time-series-forecasting-federation/models/LSTM/LSTMAR.py:10(__init__)
        1    0.000    0.000    0.001    0.001 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/calculus/accumulationbounds.py:14(AccumulationBounds)
        1    0.000    0.000    0.077    0.077 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/polys/numberfields/minpoly.py:1(<module>)
       17    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/typing.py:722(__init__)
        6    0.000    0.000    0.001    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/onnx/symbolic_opset9.py:3552(_unsupported_dropout)
        1    0.000    0.000    0.016    0.016 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/onnx/_internal/jit_utils.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/mpmath/functions/zetazeros.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/polys/rootisolation.py:1888(ComplexInterval)
        1    0.000    0.000    0.018    0.018 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/functions/special/polynomials.py:1(<module>)
        1    0.000    0.000    5.783    5.783 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/utils/_sympy/functions.py:1(<module>)
        2    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/_ops.py:139(py_functionalize_impl)
        1    0.000    0.000    0.001    0.001 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/_numpy/_reductions_impl.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/simplify/fu.py:1(<module>)
        1    0.000    0.000    0.440    0.440 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/geometry/point.py:1(<module>)
        1    0.000    0.000    0.001    0.001 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/_dynamo/variables/base.py:139(VariableTracker)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/_functorch/_aot_autograd/collect_metadata_analysis.py:1(<module>)
        1    0.000    0.000    0.040    0.040 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/functions/elementary/exponential.py:1(<module>)
       24    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/core/sympify.py:73(<genexpr>)
       13    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/enum.py:82(__init__)
        1    0.000    0.000    0.011    0.011 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/sets/fancysets.py:1(<module>)
        1    0.000    0.000    0.001    0.001 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/_inductor/test_operators.py:1(<module>)
        2    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/core/basic.py:2007(_exec_constructor_postprocessors)
        1    0.000    0.000    0.044    0.044 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/polys/numberfields/galoisgroups.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/mpmath/calculus/optimization.py:1(<module>)
       12    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/polys/domains/domain.py:403(convert)
        1    0.000    0.000    0.041    0.041 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/cuda/__init__.py:157(_check_capability)
        3    0.000    0.000    0.000    0.000 {built-in method _make_wrapper_subclass}
        1    0.000    0.000    1.376    1.376 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/polys/polyfuncs.py:1(<module>)
